ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÀÏ°­¼ö·®(mm),Æò±Õ Ç³¼Ó(m/s),Æò±Õ »ó´ë½Àµµ(%),ÀÏ ÃÖ½É½ÅÀû¼³(cm),Æò±Õ Àü¿î·®(1/10),¾È°³ °è¼Ó½Ã°£(hr)
116,°ü¾Ç»ê,1984-04-18,4.1,9.5,4.7,3.2,93.3,,10.0,9.2
116,°ü¾Ç»ê,1984-04-19,2.7,13.3,,2.4,52.0,,3.0,
116,°ü¾Ç»ê,1984-04-20,2.7,15.5,,0.8,28.3,,6.5,
116,°ü¾Ç»ê,1984-04-21,6.1,15.6,,2.0,31.3,,6.8,
116,°ü¾Ç»ê,1984-04-22,5.8,17.0,,4.9,62.0,,0.0,
116,°ü¾Ç»ê,1984-04-23,4.9,19.6,,2.9,61.5,,0.0,
116,°ü¾Ç»ê,1984-04-24,8.2,20.3,,3.6,40.8,,4.3,
116,°ü¾Ç»ê,1984-04-25,9.0,18.1,3.8,3.8,58.0,,10.0,9.17
116,°ü¾Ç»ê,1984-04-26,8.3,18.5,8.2,2.5,95.5,,9.8,20.03
116,°ü¾Ç»ê,1984-04-27,11.5,19.6,,3.4,87.3,,9.5,5.08
116,°ü¾Ç»ê,1984-04-28,8.7,15.3,10.2,3.6,89.0,,10.0,8.0
116,°ü¾Ç»ê,1984-04-29,7.0,17.6,0.0,2.8,72.0,,5.8,
116,°ü¾Ç»ê,1984-04-30,6.8,16.6,2.5,3.6,86.3,,8.0,12.63
116,°ü¾Ç»ê,1984-05-01,3.7,13.5,0.2,7.4,73.3,,7.5,6.85
116,°ü¾Ç»ê,1984-05-02,5.4,18.5,,4.4,62.5,,2.3,
116,°ü¾Ç»ê,1984-05-03,9.6,19.4,,3.7,56.3,,5.8,
116,°ü¾Ç»ê,1984-05-04,8.0,19.4,,4.8,58.0,,5.8,
116,°ü¾Ç»ê,1984-05-05,11.1,21.4,,4.9,51.0,,1.8,
116,°ü¾Ç»ê,1984-05-06,11.8,22.2,,4.9,41.0,,0.0,
116,°ü¾Ç»ê,1984-05-07,12.8,22.3,,4.8,52.0,,0.0,
116,°ü¾Ç»ê,1984-05-08,10.9,21.2,,8.4,70.8,,0.0,
116,°ü¾Ç»ê,1984-05-09,9.5,23.5,,2.2,70.0,,3.3,
116,°ü¾Ç»ê,1984-05-10,13.3,22.9,,4.3,55.8,,3.0,1.67
116,°ü¾Ç»ê,1984-05-11,12.4,22.9,,5.5,80.0,,8.0,9.58
116,°ü¾Ç»ê,1984-05-12,15.0,18.2,6.5,6.2,93.0,,9.8,14.33
116,°ü¾Ç»ê,1984-05-13,9.7,16.5,26.7,3.3,85.3,,7.5,11.22
116,°ü¾Ç»ê,1984-05-14,8.8,22.2,,3.8,62.8,,0.0,
116,°ü¾Ç»ê,1984-05-15,10.9,19.5,,4.7,59.5,,7.0,
116,°ü¾Ç»ê,1984-05-16,11.8,21.5,,2.9,52.8,,4.8,
116,°ü¾Ç»ê,1984-05-17,12.2,23.2,,3.1,53.5,,0.5,
116,°ü¾Ç»ê,1984-05-18,13.2,23.0,,3.1,46.8,,1.8,
116,°ü¾Ç»ê,1984-05-19,12.5,21.8,0.7,2.4,63.5,,2.0,
116,°ü¾Ç»ê,1984-05-20,13.8,24.4,,2.0,46.3,,0.0,
116,°ü¾Ç»ê,1984-05-21,13.8,23.5,,2.0,35.8,,5.3,
116,°ü¾Ç»ê,1984-05-22,12.8,23.7,,2.5,41.5,,4.0,
116,°ü¾Ç»ê,1984-05-23,14.8,23.8,,3.5,56.0,,3.8,
116,°ü¾Ç»ê,1984-05-24,14.5,24.5,,3.2,41.3,,2.5,
116,°ü¾Ç»ê,1984-05-25,16.5,21.0,,2.1,45.0,,10.0,
116,°ü¾Ç»ê,1984-05-26,12.8,18.6,4.3,2.6,76.0,,9.0,
116,°ü¾Ç»ê,1984-05-27,12.6,22.0,,3.5,84.0,,6.5,
116,°ü¾Ç»ê,1984-05-28,14.3,22.1,,3.0,88.8,,9.8,8.63
116,°ü¾Ç»ê,1984-05-29,14.1,21.6,0.3,3.8,92.0,,9.5,15.4
116,°ü¾Ç»ê,1984-05-30,14.6,22.2,,2.2,79.8,,8.3,8.47
116,°ü¾Ç»ê,1984-05-31,15.4,23.9,,3.7,71.5,,4.3,3.52
116,°ü¾Ç»ê,1984-06-01,15.0,26.3,,5.5,46.0,,5.5,
116,°ü¾Ç»ê,1984-06-02,17.9,29.2,,3.5,41.8,,3.5,
116,°ü¾Ç»ê,1984-06-03,18.1,29.5,,2.5,51.3,,2.5,
116,°ü¾Ç»ê,1984-06-04,17.8,27.0,,3.2,61.5,,5.3,
116,°ü¾Ç»ê,1984-06-05,17.9,25.2,0.0,2.8,83.3,,9.5,
116,°ü¾Ç»ê,1984-06-06,17.1,22.4,22.8,7.2,91.3,,9.0,8.9
116,°ü¾Ç»ê,1984-06-07,14.0,21.9,2.2,4.5,85.5,,5.8,4.5
116,°ü¾Ç»ê,1984-06-08,12.6,24.5,,3.4,74.8,,0.5,
116,°ü¾Ç»ê,1984-06-09,13.9,18.3,0.1,2.5,62.5,,10.0,
116,°ü¾Ç»ê,1984-06-10,12.1,20.9,,6.2,84.3,,3.8,
116,°ü¾Ç»ê,1984-06-11,14.2,26.2,,6.7,51.0,,3.3,
116,°ü¾Ç»ê,1984-06-12,17.8,28.5,,1.4,33.5,,2.5,
116,°ü¾Ç»ê,1984-06-13,21.2,30.2,,1.2,31.5,,0.3,
116,°ü¾Ç»ê,1984-06-14,19.6,27.7,,0.2,36.8,,4.0,
116,°ü¾Ç»ê,1984-06-15,19.1,25.5,,1.9,58.5,,7.8,
116,°ü¾Ç»ê,1984-06-16,16.0,21.3,23.5,3.7,95.5,,10.0,18.92
116,°ü¾Ç»ê,1984-06-17,14.2,18.1,12.2,8.0,96.0,,10.0,18.47
116,°ü¾Ç»ê,1984-06-18,15.8,20.9,36.4,5.6,90.5,,10.0,10.08
116,°ü¾Ç»ê,1984-06-19,15.2,22.7,2.4,4.9,90.0,,7.3,12.35
116,°ü¾Ç»ê,1984-06-20,16.0,23.0,,1.6,86.8,,7.8,
116,°ü¾Ç»ê,1984-06-21,17.0,25.2,,3.4,75.3,,8.3,8.4
116,°ü¾Ç»ê,1984-06-22,16.0,19.6,1.4,3.6,92.8,,10.0,5.13
116,°ü¾Ç»ê,1984-06-23,15.5,24.9,,1.7,80.8,,7.5,7.72
116,°ü¾Ç»ê,1984-06-24,17.4,24.8,,1.2,80.5,,7.3,
116,°ü¾Ç»ê,1984-06-25,17.4,20.6,16.1,3.7,97.0,,10.0,20.67
116,°ü¾Ç»ê,1984-06-26,16.8,25.5,,4.4,79.0,,6.0,13.53
116,°ü¾Ç»ê,1984-06-27,14.3,25.0,,5.2,71.0,,2.0,
116,°ü¾Ç»ê,1984-06-28,16.1,21.8,1.6,3.1,75.0,,8.3,
116,°ü¾Ç»ê,1984-06-29,14.2,26.5,,4.7,64.3,,0.0,
116,°ü¾Ç»ê,1984-06-30,17.6,28.2,,2.2,55.3,,1.0,
116,°ü¾Ç»ê,1984-07-01,19.0,29.6,,2.9,65.0,,0.8,
116,°ü¾Ç»ê,1984-07-02,20.6,25.2,,5.8,94.3,,10.0,15.27
116,°ü¾Ç»ê,1984-07-03,20.1,21.6,119.7,8.1,96.0,,10.0,24.0
116,°ü¾Ç»ê,1984-07-04,18.0,21.0,31.3,3.7,96.0,,10.0,24.0
116,°ü¾Ç»ê,1984-07-05,17.2,25.2,,1.4,87.8,,7.8,11.33
116,°ü¾Ç»ê,1984-07-06,18.9,26.2,9.3,0.7,89.0,,10.0,
116,°ü¾Ç»ê,1984-07-07,17.7,21.4,13.6,4.4,97.0,,10.0,16.32
116,°ü¾Ç»ê,1984-07-08,19.0,21.4,20.4,7.1,97.0,,8.8,19.03
116,°ü¾Ç»ê,1984-07-09,19.8,22.6,0.5,2.1,94.8,,10.0,15.57
116,°ü¾Ç»ê,1984-07-10,20.4,26.2,,1.6,77.0,,9.5,
116,°ü¾Ç»ê,1984-07-11,20.3,26.0,,2.1,87.3,,9.8,5.57
116,°ü¾Ç»ê,1984-07-12,18.1,21.5,43.8,6.0,98.3,,10.0,24.0
116,°ü¾Ç»ê,1984-07-13,18.4,22.7,0.5,5.6,98.5,,10.0,24.0
116,°ü¾Ç»ê,1984-07-14,18.3,26.3,0.0,2.8,79.3,,8.0,7.97
116,°ü¾Ç»ê,1984-07-15,20.0,27.9,4.8,2.6,86.8,,7.0,7.0
116,°ü¾Ç»ê,1984-07-16,19.5,26.3,0.9,5.6,85.8,,7.0,8.9
116,°ü¾Ç»ê,1984-07-17,18.7,26.5,,2.8,80.3,,3.0,
116,°ü¾Ç»ê,1984-07-18,19.7,26.3,4.3,2.1,88.8,,2.3,
116,°ü¾Ç»ê,1984-07-19,20.3,27.6,,2.0,86.3,,7.0,5.43
116,°ü¾Ç»ê,1984-07-20,21.1,28.0,,1.3,80.0,,4.3,
116,°ü¾Ç»ê,1984-07-21,21.3,28.5,,1.2,74.8,,3.5,
116,°ü¾Ç»ê,1984-07-22,19.2,21.9,16.5,2.6,85.5,,10.0,7.22
116,°ü¾Ç»ê,1984-07-23,18.5,24.8,4.7,2.1,93.5,,9.8,11.45
116,°ü¾Ç»ê,1984-07-24,20.3,27.3,,3.0,85.0,,8.0,
116,°ü¾Ç»ê,1984-07-25,20.5,27.5,,1.4,80.5,,6.3,4.37
116,°ü¾Ç»ê,1984-07-26,20.9,28.1,,1.7,77.0,,5.0,
116,°ü¾Ç»ê,1984-07-27,22.6,29.5,,3.5,85.3,,6.5,
116,°ü¾Ç»ê,1984-07-28,23.1,28.4,,2.5,86.5,,9.5,
116,°ü¾Ç»ê,1984-07-29,20.5,27.0,11.5,1.9,88.3,,7.5,
116,°ü¾Ç»ê,1984-07-30,21.6,30.4,,2.2,79.0,,2.5,
116,°ü¾Ç»ê,1984-07-31,21.8,30.2,,1.1,76.5,,1.3,
116,°ü¾Ç»ê,1984-08-01,23.2,29.1,9.4,2.9,85.8,,7.3,
116,°ü¾Ç»ê,1984-08-02,22.0,26.5,13.2,2.8,91.5,,9.8,2.13
116,°ü¾Ç»ê,1984-08-03,21.9,28.2,1.7,4.9,87.0,,7.3,10.2
116,°ü¾Ç»ê,1984-08-04,21.6,26.6,,4.6,90.8,,9.5,13.25
116,°ü¾Ç»ê,1984-08-05,21.8,28.3,,4.6,90.0,,7.0,9.92
116,°ü¾Ç»ê,1984-08-06,21.2,29.3,,3.7,84.0,,5.5,7.38
116,°ü¾Ç»ê,1984-08-07,20.6,28.5,,2.8,82.0,,2.0,
116,°ü¾Ç»ê,1984-08-08,20.7,29.1,,2.0,79.8,,4.5,
116,°ü¾Ç»ê,1984-08-09,23.0,29.4,,2.7,79.8,,5.0,
116,°ü¾Ç»ê,1984-08-10,22.4,32.3,,2.9,77.0,,0.5,
116,°ü¾Ç»ê,1984-08-11,22.2,30.4,,5.0,83.3,,2.8,5.12
116,°ü¾Ç»ê,1984-08-12,22.4,28.7,,1.9,85.3,,6.3,12.5
116,°ü¾Ç»ê,1984-08-13,23.2,28.4,,3.5,81.0,,3.5,
116,°ü¾Ç»ê,1984-08-14,21.5,27.0,13.2,2.5,86.0,,9.5,
116,°ü¾Ç»ê,1984-08-15,19.3,22.8,20.2,3.0,96.5,,10.0,22.62
116,°ü¾Ç»ê,1984-08-16,15.7,25.0,,3.4,79.8,,5.8,5.3
116,°ü¾Ç»ê,1984-08-17,18.6,29.8,,1.3,74.0,,1.0,
116,°ü¾Ç»ê,1984-08-18,22.4,31.3,,1.0,70.3,,0.0,
116,°ü¾Ç»ê,1984-08-19,21.9,30.5,,2.0,72.0,,3.0,
116,°ü¾Ç»ê,1984-08-20,21.8,27.0,,2.6,79.0,,8.8,
116,°ü¾Ç»ê,1984-08-21,20.1,25.8,10.7,5.7,88.8,,9.0,10.73
116,°ü¾Ç»ê,1984-08-22,19.0,26.5,,5.3,85.0,,7.8,4.93
116,°ü¾Ç»ê,1984-08-23,18.6,22.9,1.3,1.4,86.5,,9.8,6.48
116,°ü¾Ç»ê,1984-08-24,16.5,20.9,93.4,2.4,98.0,,10.0,22.05
116,°ü¾Ç»ê,1984-08-25,19.5,26.2,0.5,1.4,93.0,,5.5,10.63
116,°ü¾Ç»ê,1984-08-26,20.1,26.3,,1.3,85.3,,6.3,
116,°ü¾Ç»ê,1984-08-27,19.9,25.2,3.2,2.1,89.0,,9.0,4.03
116,°ü¾Ç»ê,1984-08-28,21.3,24.2,45.1,5.6,97.5,,9.8,22.95
116,°ü¾Ç»ê,1984-08-29,21.4,24.1,9.2,5.3,95.8,,9.8,20.0
116,°ü¾Ç»ê,1984-08-30,20.2,26.8,,4.7,87.0,,6.5,13.97
116,°ü¾Ç»ê,1984-08-31,19.6,21.4,42.9,2.5,95.5,,10.0,22.58
116,°ü¾Ç»ê,1984-09-01,19.6,22.3,157.0,7.2,98.0,,10.0,24.0
116,°ü¾Ç»ê,1984-09-02,15.2,20.6,75.7,3.0,98.0,,10.0,24.0
116,°ü¾Ç»ê,1984-09-03,15.0,19.6,0.3,2.7,90.3,,9.8,6.25
116,°ü¾Ç»ê,1984-09-04,15.0,20.1,4.5,1.7,85.3,,9.0,
116,°ü¾Ç»ê,1984-09-05,15.6,23.8,,3.1,78.3,,3.8,
116,°ü¾Ç»ê,1984-09-06,15.3,22.2,,2.5,70.8,,8.3,
116,°ü¾Ç»ê,1984-09-07,16.6,25.0,0.0,1.8,74.0,,5.0,
116,°ü¾Ç»ê,1984-09-08,17.2,22.0,0.0,1.8,86.8,,6.8,1.43
116,°ü¾Ç»ê,1984-09-09,14.0,24.5,,5.8,75.5,,8.5,7.5
116,°ü¾Ç»ê,1984-09-10,12.5,22.9,,6.8,62.3,,4.5,
116,°ü¾Ç»ê,1984-09-11,12.2,21.6,,5.7,66.8,,3.3,
116,°ü¾Ç»ê,1984-09-12,11.5,21.3,,5.0,80.0,,1.5,
116,°ü¾Ç»ê,1984-09-13,13.3,21.2,,2.9,83.0,,4.5,6.27
116,°ü¾Ç»ê,1984-09-14,13.7,22.0,,2.5,63.0,,0.0,
116,°ü¾Ç»ê,1984-09-15,13.6,23.6,,2.2,63.3,,0.8,
116,°ü¾Ç»ê,1984-09-16,15.3,22.0,,1.9,66.0,,2.3,
116,°ü¾Ç»ê,1984-09-17,14.7,21.2,,2.0,74.8,,6.5,
116,°ü¾Ç»ê,1984-09-18,14.9,22.6,,3.0,77.5,,0.3,
116,°ü¾Ç»ê,1984-09-19,13.6,22.4,,2.0,80.5,,4.3,
116,°ü¾Ç»ê,1984-09-20,14.5,21.7,15.4,2.5,90.8,,5.8,
116,°ü¾Ç»ê,1984-09-21,14.1,22.0,,1.6,70.8,,1.0,
116,°ü¾Ç»ê,1984-09-22,14.0,24.4,,1.8,66.8,,1.0,
116,°ü¾Ç»ê,1984-09-23,13.5,22.0,,3.3,74.5,,3.8,
116,°ü¾Ç»ê,1984-09-24,14.3,17.0,0.8,3.7,94.5,,10.0,4.52
116,°ü¾Ç»ê,1984-09-25,9.0,19.4,,6.0,59.5,,4.0,
116,°ü¾Ç»ê,1984-09-26,8.9,21.3,,3.2,57.3,,3.0,
116,°ü¾Ç»ê,1984-09-27,13.0,18.2,,1.7,72.3,,5.5,
116,°ü¾Ç»ê,1984-09-28,12.1,16.3,20.5,2.5,86.5,,9.8,4.25
116,°ü¾Ç»ê,1984-09-29,13.7,20.4,11.1,6.9,86.0,,6.8,9.55
116,°ü¾Ç»ê,1984-09-30,13.5,20.6,,2.5,76.8,,4.5,7.42
116,°ü¾Ç»ê,1984-10-01,12.5,21.5,,1.5,71.8,,7.3,
116,°ü¾Ç»ê,1984-10-02,13.1,18.1,3.3,2.2,83.8,,10.0,8.5
116,°ü¾Ç»ê,1984-10-03,4.8,17.4,,7.3,66.8,,4.8,3.23
116,°ü¾Ç»ê,1984-10-04,4.9,13.5,6.3,7.4,66.5,,2.3,
116,°ü¾Ç»ê,1984-10-05,4.2,15.2,0.0,4.6,51.5,,2.3,
116,°ü¾Ç»ê,1984-10-06,8.5,16.9,1.4,4.4,57.5,,1.8,
116,°ü¾Ç»ê,1984-10-07,6.7,18.0,,1.1,61.3,,0.0,
116,°ü¾Ç»ê,1984-10-08,7.5,17.8,,2.1,64.3,,0.3,
116,°ü¾Ç»ê,1984-10-09,9.8,19.5,,2.7,57.3,,0.0,
116,°ü¾Ç»ê,1984-10-10,11.2,20.2,,3.6,70.0,,0.0,
116,°ü¾Ç»ê,1984-10-11,12.8,22.2,,2.0,63.0,,0.0,
116,°ü¾Ç»ê,1984-10-12,11.8,17.7,,2.3,67.3,,4.5,
116,°ü¾Ç»ê,1984-10-13,10.4,18.5,,2.8,79.5,,5.0,
116,°ü¾Ç»ê,1984-10-14,9.0,18.5,,2.6,76.5,,0.0,
116,°ü¾Ç»ê,1984-10-15,9.2,18.3,,1.6,55.3,,2.5,
116,°ü¾Ç»ê,1984-10-16,10.6,14.8,,5.6,88.8,,6.3,
116,°ü¾Ç»ê,1984-10-17,9.8,19.0,,6.8,56.8,,3.0,
116,°ü¾Ç»ê,1984-10-18,7.9,17.8,,3.6,30.5,,0.0,
116,°ü¾Ç»ê,1984-10-19,8.8,18.1,0.4,3.1,63.3,,3.0,
116,°ü¾Ç»ê,1984-10-20,0.9,10.5,,8.0,72.8,,5.5,2.0
116,°ü¾Ç»ê,1984-10-21,-2.5,9.3,,6.5,49.8,,0.0,
116,°ü¾Ç»ê,1984-10-22,2.2,15.2,,6.8,76.5,,5.8,0.25
116,°ü¾Ç»ê,1984-10-23,10.5,18.6,,5.6,75.5,,2.5,8.42
116,°ü¾Ç»ê,1984-10-24,9.2,16.9,,1.6,75.3,,3.5,
116,°ü¾Ç»ê,1984-10-25,8.6,18.2,,2.9,80.8,,0.0,
116,°ü¾Ç»ê,1984-10-26,9.6,18.8,,3.3,64.5,,0.0,0.25
116,°ü¾Ç»ê,1984-10-27,4.4,13.8,6.7,6.9,77.3,,3.5,8.58
116,°ü¾Ç»ê,1984-10-28,0.7,9.5,,6.8,66.0,,0.8,
116,°ü¾Ç»ê,1984-10-29,0.4,10.0,,6.8,62.3,,0.0,
116,°ü¾Ç»ê,1984-10-30,-1.0,9.0,,7.4,53.5,,0.0,
116,°ü¾Ç»ê,1984-10-31,0.6,10.2,,5.9,77.0,,4.5,
116,°ü¾Ç»ê,1984-11-01,0.6,13.9,1.4,7.5,62.5,,1.8,
116,°ü¾Ç»ê,1984-11-02,-0.6,9.6,,5.8,29.0,,0.0,
116,°ü¾Ç»ê,1984-11-03,3.2,12.9,,4.6,76.8,,1.0,
116,°ü¾Ç»ê,1984-11-04,7.4,14.9,,5.7,76.3,,6.8,7.95
116,°ü¾Ç»ê,1984-11-05,9.0,16.7,,4.7,87.8,,6.0,10.92
116,°ü¾Ç»ê,1984-11-06,8.9,18.6,,3.0,73.3,,5.5,6.58
116,°ü¾Ç»ê,1984-11-07,9.8,16.2,,2.5,87.8,,4.3,
116,°ü¾Ç»ê,1984-11-08,6.8,15.8,,3.0,82.3,,2.5,4.45
116,°ü¾Ç»ê,1984-11-09,7.0,12.5,,2.1,60.3,,8.3,5.27
116,°ü¾Ç»ê,1984-11-10,7.0,9.5,15.4,2.3,85.3,,10.0,7.75
116,°ü¾Ç»ê,1984-11-11,2.2,13.4,,7.6,53.0,,0.0,2.38
116,°ü¾Ç»ê,1984-11-12,-0.3,8.7,,5.1,31.3,,0.0,
116,°ü¾Ç»ê,1984-11-13,-2.6,5.8,,2.7,32.8,,2.5,
116,°ü¾Ç»ê,1984-11-14,1.5,9.8,9.2,1.0,50.8,,6.5,3.92
116,°ü¾Ç»ê,1984-11-15,3.2,8.2,8.4,2.4,78.0,,6.5,6.92
116,°ü¾Ç»ê,1984-11-16,4.3,12.5,,2.2,64.5,,0.0,
116,°ü¾Ç»ê,1984-11-17,5.2,9.7,,2.6,93.5,,5.0,8.6
116,°ü¾Ç»ê,1984-11-18,4.2,12.9,,1.4,82.0,,8.5,4.5
116,°ü¾Ç»ê,1984-11-19,-0.7,7.3,6.0,3.5,92.3,,7.5,16.35
116,°ü¾Ç»ê,1984-11-20,-2.7,5.6,,2.4,64.5,,0.0,
116,°ü¾Ç»ê,1984-11-21,-1.0,5.8,,4.9,73.8,,1.5,
116,°ü¾Ç»ê,1984-11-22,-0.3,9.6,,1.7,60.3,,0.0,
116,°ü¾Ç»ê,1984-11-23,3.4,8.6,,3.7,76.3,,4.0,
116,°ü¾Ç»ê,1984-11-24,0.2,7.9,,4.4,74.0,,2.5,6.32
116,°ü¾Ç»ê,1984-11-25,-0.8,7.3,,0.8,72.5,,1.0,
116,°ü¾Ç»ê,1984-11-26,-0.1,5.3,0.1,5.8,85.5,,6.5,6.9
116,°ü¾Ç»ê,1984-11-27,-7.8,-0.1,,7.2,53.0,,0.0,
116,°ü¾Ç»ê,1984-11-28,-7.2,1.8,0.0,4.5,58.0,,7.3,
116,°ü¾Ç»ê,1984-11-29,-1.6,5.2,,3.0,80.3,,3.5,
116,°ü¾Ç»ê,1984-11-30,2.9,7.8,,5.6,92.3,,8.8,3.22
116,°ü¾Ç»ê,1984-12-01,-1.8,6.4,,7.1,66.8,,3.3,
116,°ü¾Ç»ê,1984-12-02,-3.5,3.2,,4.5,65.5,,0.0,
116,°ü¾Ç»ê,1984-12-03,-2.3,6.3,,2.1,59.8,,0.0,
116,°ü¾Ç»ê,1984-12-04,-1.0,8.1,0.3,5.9,87.8,,5.0,9.67
116,°ü¾Ç»ê,1984-12-05,-7.0,-1.0,,5.7,66.5,,5.0,3.67
116,°ü¾Ç»ê,1984-12-06,-8.4,0.4,,1.6,38.8,,0.5,
116,°ü¾Ç»ê,1984-12-07,-5.3,3.3,,1.1,37.0,,0.0,
116,°ü¾Ç»ê,1984-12-08,-2.8,6.2,,0.5,33.3,,3.0,
116,°ü¾Ç»ê,1984-12-09,1.8,10.2,2.8,0.5,52.0,,6.5,1.72
116,°ü¾Ç»ê,1984-12-10,4.2,7.2,10.7,3.4,95.0,,9.5,19.63
116,°ü¾Ç»ê,1984-12-11,1.4,7.9,,2.5,75.3,,3.0,3.35
116,°ü¾Ç»ê,1984-12-12,1.3,5.5,,3.3,81.8,,4.8,
116,°ü¾Ç»ê,1984-12-13,0.7,5.4,2.2,2.9,80.5,,5.0,5.33
116,°ü¾Ç»ê,1984-12-14,-2.7,4.4,,6.1,83.0,,9.0,10.87
116,°ü¾Ç»ê,1984-12-15,-3.7,2.2,,2.2,65.8,,6.8,
116,°ü¾Ç»ê,1984-12-16,-3.4,2.0,2.5,3.8,91.0,3.8,10.0,18.58
116,°ü¾Ç»ê,1984-12-17,-5.7,-0.2,,3.8,89.0,,6.8,6.5
116,°ü¾Ç»ê,1984-12-18,-9.5,-1.2,2.9,6.5,77.3,6.7,2.8,
116,°ü¾Ç»ê,1984-12-19,-10.6,-2.4,0.0,3.2,64.3,0.2,6.5,
116,°ü¾Ç»ê,1984-12-20,-5.6,-0.7,1.9,4.6,73.3,4.0,6.5,
116,°ü¾Ç»ê,1984-12-21,-12.2,-3.5,0.2,6.4,67.0,0.5,5.3,
116,°ü¾Ç»ê,1984-12-22,-14.4,-7.9,0.9,5.2,74.3,2.4,4.8,0.48
116,°ü¾Ç»ê,1984-12-23,-14.8,-8.9,,6.8,71.0,,0.0,
116,°ü¾Ç»ê,1984-12-24,-15.4,-9.6,,9.7,56.3,,0.0,
116,°ü¾Ç»ê,1984-12-25,-15.2,-8.0,0.2,5.1,57.8,0.5,4.0,
116,°ü¾Ç»ê,1984-12-26,-11.3,-5.1,0.2,4.8,71.5,0.5,3.8,
116,°ü¾Ç»ê,1984-12-27,-12.2,-6.2,,5.5,61.3,,2.8,
116,°ü¾Ç»ê,1984-12-28,-14.4,-8.2,,7.4,62.5,,0.0,
116,°ü¾Ç»ê,1984-12-29,-15.8,-8.6,,7.1,62.3,,0.0,
116,°ü¾Ç»ê,1984-12-30,-12.5,-4.0,0.2,3.1,82.5,0.6,6.5,
116,°ü¾Ç»ê,1984-12-31,-7.1,-2.6,0.6,3.7,90.3,1.6,7.3,
116,°ü¾Ç»ê,1985-01-01,-8.1,-1.5,,4.0,68.3,,0.0,
116,°ü¾Ç»ê,1985-01-02,-5.7,-0.6,,2.6,50.8,,4.0,
116,°ü¾Ç»ê,1985-01-03,-7.2,0.0,,5.1,70.3,,3.5,
116,°ü¾Ç»ê,1985-01-04,-12.0,-4.5,,7.7,60.8,,0.0,
116,°ü¾Ç»ê,1985-01-05,-13.1,-5.0,0.0,5.6,57.0,0.1,2.5,
116,°ü¾Ç»ê,1985-01-06,-13.4,-3.8,0.2,4.5,63.0,0.4,2.3,
116,°ü¾Ç»ê,1985-01-07,-14.5,-7.3,,4.2,54.3,,0.0,
116,°ü¾Ç»ê,1985-01-08,-13.2,-4.5,,4.1,60.8,,0.0,
116,°ü¾Ç»ê,1985-01-09,-10.4,-1.9,3.9,3.9,78.0,10.7,8.8,
116,°ü¾Ç»ê,1985-01-10,-13.5,-5.9,0.2,5.3,72.3,0.5,0.5,
116,°ü¾Ç»ê,1985-01-11,-11.3,-2.7,0.2,2.7,68.5,0.3,6.8,
116,°ü¾Ç»ê,1985-01-12,-13.9,-2.7,,4.6,68.0,,4.3,
116,°ü¾Ç»ê,1985-01-13,-17.8,-10.6,,6.6,48.8,,0.0,
116,°ü¾Ç»ê,1985-01-14,-20.5,-11.5,,5.0,55.8,,0.0,
116,°ü¾Ç»ê,1985-01-15,-13.8,-2.0,3.1,8.1,78.3,9.1,4.3,1.42
116,°ü¾Ç»ê,1985-01-16,-18.2,-10.3,,6.1,50.3,,0.0,
116,°ü¾Ç»ê,1985-01-17,-15.7,-7.1,,4.0,36.0,,0.0,
116,°ü¾Ç»ê,1985-01-18,-9.5,0.2,,1.4,48.8,,0.0,
116,°ü¾Ç»ê,1985-01-19,-4.9,-0.4,4.8,1.8,77.5,14.2,7.5,16.78
116,°ü¾Ç»ê,1985-01-20,-10.4,-4.3,,1.2,77.0,,0.0,2.22
116,°ü¾Ç»ê,1985-01-21,-10.2,-2.1,,1.2,43.3,,5.8,
116,°ü¾Ç»ê,1985-01-22,-6.0,-0.2,,,61.5,,7.5,
116,°ü¾Ç»ê,1985-01-23,-10.0,-3.8,,,64.3,,2.0,
116,°ü¾Ç»ê,1985-01-24,-12.7,-4.3,,3.0,51.0,,1.8,
116,°ü¾Ç»ê,1985-01-25,-13.3,-3.4,0.7,,67.8,2.3,3.3,4.77
116,°ü¾Ç»ê,1985-01-26,-7.6,0.2,0.1,1.5,68.0,0.3,8.5,
116,°ü¾Ç»ê,1985-01-27,-11.8,-1.6,8.6,3.6,93.3,13.0,10.0,10.85
116,°ü¾Ç»ê,1985-01-28,-15.5,-8.4,,2.1,70.3,,1.3,
116,°ü¾Ç»ê,1985-01-29,-18.4,-11.4,,3.0,63.0,,2.5,
116,°ü¾Ç»ê,1985-01-30,-20.2,-10.4,,,58.5,,0.0,
116,°ü¾Ç»ê,1985-01-31,-13.0,-1.7,0.7,,88.3,1.6,9.0,
116,°ü¾Ç»ê,1985-02-01,-6.0,1.2,,,79.3,,5.0,11.62
116,°ü¾Ç»ê,1985-02-02,-6.2,2.3,,,57.0,,4.3,2.05
116,°ü¾Ç»ê,1985-02-03,-5.2,1.7,,,75.3,,2.5,5.5
116,°ü¾Ç»ê,1985-02-04,-4.4,1.0,,2.4,82.3,,4.5,
116,°ü¾Ç»ê,1985-02-05,-1.1,5.6,,3.1,58.3,,2.8,
116,°ü¾Ç»ê,1985-02-06,-1.2,6.0,,3.8,51.5,,0.5,
